id,bedrooms,bathrooms,sqft,latitude,longitude,cat,dog,parking,cooling,heating,zestimate,type,laundry,price
305431037.0,6.0,4.0,3082.0,30.311411,-97.67479399999999,1,1,,Other,Forced air,1750.0,Single Family,In Unit,4450
29411695.0,2.0,2.0,920.0,30.324784,-97.741171,0,0,2.0,Central,Other,1750.0,Condo,In Unit,1625
29568974.0,3.0,2.0,1551.0,30.449740999999996,-97.80704300000001,0,0,2.0,Central,Forced air,1750.0,Single Family,Contact manager,1695
29449522.0,3.0,2.0,1558.0,30.448252,-97.681497,0,1,2.0,Other,Forced air,1650.0,Single Family,In Unit,1650
29353828.0,2.0,2.0,2018.0,30.362814,-97.779798,1,1,2.0,Central,Forced air,2550.0,Single Family,In Unit,4500
251031261.0,4.0,3.0,2095.0,30.256010999999997,-97.574399,1,1,2.0,Central,Forced air,1750.0,Single Family,In Unit,1750
305427660.0,2.0,2.0,1500.0,30.2982,-97.70711,1,1,1.0,Central,Forced air,1800.0,Condo,In Unit,2700
2080672361.0,1.0,1.0,1400.0,30.332309999999996,-97.987133,0,0,,Other,Forced air,,Single Family,Shared,3900
70338429.0,3.0,2.0,2000.0,30.336996999999997,-97.648404,1,1,1.0,Other,Forced air,1750.0,Single Family,In Unit,1695
29388760.0,3.0,3.0,1330.0,30.272973999999998,-97.696093,0,0,1.0,Other,Forced air,2850.0,Single Family,In Unit,2900
29323557.0,4.0,2.0,2770.0,,,0,1,2.0,Other,Forced air,2500.0,Single Family,Contact manager,3200
251030363.0,2.0,2.0,1224.0,30.389278000000004,-97.657359,0,0,2.0,Central,Forced air,1495.0,Condo,Contact manager,1700
2080278216.0,3.0,2.0,1056.0,30.297189000000003,-97.745914,1,1,,Central,Forced air,,Condo,In Unit,2350
249891200.0,3.0,2.0,1983.0,30.158078000000003,-97.741694,0,1,2.0,Central,Forced air,1850.0,Single Family,In Unit,1900
2094701790.0,2.0,1.0,1000.0,30.412694000000002,-97.731196,1,1,2.0,Other,Forced air,1392.0,Townhouse,In Unit,1650
241931807.0,3.0,2.0,1920.0,30.275013,-97.723791,0,0,1.0,Central,Forced air,3200.0,Single Family,In Unit,3950
145655887.0,3.0,2.0,1778.0,30.197069,-97.74894300000001,0,1,2.0,Central,Forced air,1850.0,Single Family,Contact manager,1999
2132221907.0,2.0,1.0,828.0,30.307894,-97.74974399999999,0,0,,Central,Forced air,2150.0,Multi Family,In Unit,1598
29558952.0,4.0,2.0,2476.0,30.45187,-97.814815,1,1,2.0,Central,Forced air,2100.0,Single Family,Contact manager,2100
2080326759.0,2.0,1.0,1000.0,30.44308,-97.672825,1,1,1.0,Central,Forced air,,Multi Family,Contact manager,1500
29344943.0,3.0,2.0,1663.0,30.338006,-97.866908,0,1,2.0,Other,Forced air,2318.0,Single Family,In Unit,2395
249890758.0,4.0,2.0,2040.0,30.356153000000003,-97.664396,1,1,2.0,Other,Forced air,1875.0,Single Family,Contact manager,1875
305433117.0,3.0,2.0,1649.0,30.219084999999996,-97.63375400000001,0,1,2.0,Central,Other,1700.0,Single Family,In Unit,1850
2080409784.0,2.0,1.0,916.0,30.272973999999998,-97.696093,0,0,,Other,Forced air,,Single Family,In Unit,2600
29421259.0,3.0,1.0,1190.0,30.350901,-97.726949,1,1,1.0,Central,Forced air,1878.0,Single Family,In Unit,1925
29390934.0,2.0,1.0,836.0,30.283046999999996,-97.716513,1,1,,Other,Forced air,1895.0,Single Family,In Unit,1600
29461391.0,3.0,2.0,1201.0,30.233496999999996,-97.589054,1,1,2.0,Central,Forced air,1400.0,Single Family,In Unit,1400
29412543.0,3.0,2.0,1817.0,30.332068,-97.700181,1,1,2.0,Central,Forced air,1800.0,Single Family,Contact manager,1930
2080297027.0,3.0,2.0,1345.0,30.272540000000003,-97.69433000000001,1,1,1.0,Central,Forced air,,Townhouse,In Unit,2395
83817773.0,5.0,4.0,3662.0,30.170332000000002,-97.91501099999999,1,1,2.0,Central,Forced air,3100.0,Single Family,Contact manager,3350
2110109394.0,1.0,1.0,919.0,30.269091999999997,-97.751834,1,1,,Central,Other,2227.0,Apartment,In Unit,2157
29335150.0,3.0,2.0,1968.0,30.295723,-97.765594,1,1,,Other,Forced air,3100.0,Townhouse,In Unit,4200
29510529.0,3.0,2.0,2536.0,30.183066999999998,-97.858813,0,0,2.0,Central,Other,2350.0,Single Family,Contact manager,2500
2081770601.0,3.0,2.0,1536.0,30.279190999999997,-97.719394,0,0,,Other,Forced air,,Apartment,In Unit,2100
64445856.0,3.0,2.0,1358.0,30.374415999999997,-97.923014,1,1,2.0,Central,Forced air,1850.0,Single Family,Contact manager,1900
2081334862.0,2.0,2.0,1150.0,30.399256,-97.655107,1,1,,Other,Forced air,,Multi Family,In Unit,1455
2080378638.0,2.0,1.0,900.0,30.224782,-97.756299,1,1,,Central,Other,,Apartment,Shared,1395
2105285088.0,1.0,1.0,575.0,30.330999,-97.72477099999999,1,1,,Other,Forced air,1170.0,Apartment,In Unit,1175
2082624904.0,4.0,3.0,1691.0,30.255678000000003,-97.731964,1,1,,Other,Forced air,,Single Family,In Unit,3850
29414354.0,3.0,1.0,1134.0,30.333755,-97.73414,1,1,1.0,Central,Forced air,2150.0,Single Family,In Unit,2995
29507645.0,4.0,2.0,2340.0,30.180453999999997,-97.858942,0,0,2.0,Central,Forced air,2250.0,Single Family,In Unit,2595
29350985.0,2.0,2.0,1610.0,30.351885,-97.997702,1,1,,Central,Forced air,1750.0,Condo,In Unit,2100
185206517.0,3.0,2.0,1504.0,30.461872999999997,-97.803135,1,1,2.0,Central,Forced air,1650.0,Single Family,Contact manager,1610
29402532.0,4.0,2.0,1574.0,30.298331,-97.67984799999999,0,0,,Other,Forced air,2400.0,Single Family,In Unit,2400
70354941.0,4.0,2.0,2330.0,30.395121000000003,-97.648915,1,1,2.0,Other,Forced air,1795.0,Single Family,In Unit,2050
29354515.0,2.0,2.0,2172.0,30.369255,-97.973821,1,1,2.0,Other,Forced air,1440.0,Single Family,In Unit,1450
2083011335.0,1.0,1.0,450.0,30.294751,-97.743453,1,1,,Central,Other,1018.0,Apartment,Shared,950
249912459.0,3.0,2.0,1938.0,30.218183000000003,-97.634998,0,0,2.0,Central,Forced air,1800.0,Single Family,In Unit,1989
88025003.0,4.0,2.0,2216.0,30.466912,-97.809022,1,1,2.0,Central,Forced air,1900.0,Condo,Contact manager,1850
2080905471.0,2.0,1.0,900.0,30.295208000000002,-97.627886,1,1,,Central,Forced air,,Multi Family,Contact manager,1000
79980656.0,4.0,2.0,2734.0,30.32838,-97.870201,1,1,2.0,Other,Forced air,2500.0,Single Family,In Unit,2795
2080445597.0,3.0,2.0,1050.0,,,1,1,1.0,Central,Forced air,,Multi Family,Contact manager,1350
2092495192.0,3.0,2.0,4543.0,30.320806,-97.72451,0,0,2.0,Central,Forced air,2350.0,Multi Family,In Unit,2300
63834831.0,3.0,2.0,2708.0,30.362665999999997,-97.778134,0,0,2.0,Other,Forced air,1995.0,Townhouse,In Unit,4250
2080285052.0,2.0,2.0,1144.0,30.399597999999997,-97.701992,1,1,,Central,Forced air,,Townhouse,Contact manager,1275
2089673083.0,2.0,2.0,1507.0,,,0,0,,Other,Forced air,,Apartment,In Unit,2400
114407198.0,3.0,2.0,2276.0,30.241345000000003,-97.876671,1,1,2.0,Central,Forced air,2295.0,Condo,In Unit,2350
29445067.0,3.0,2.0,2165.0,30.427970000000002,-97.695358,0,0,2.0,Other,Forced air,1950.0,Single Family,In Unit,2300
29382515.0,5.0,3.0,2218.0,30.25696,-97.72936999999999,1,1,,Other,Forced air,3341.0,Single Family,In Unit,6200
70342331.0,3.0,2.0,1665.0,30.151704,-97.741886,1,1,2.0,Central,Forced air,1675.0,Single Family,In Unit,1650
83817005.0,3.0,2.0,1509.0,30.279543,-97.62961899999999,1,1,2.0,Central,Other,1695.0,Single Family,In Unit,1695
29346851.0,4.0,2.0,1568.0,30.343617,-97.863734,1,1,,Other,Forced air,1645.0,Single Family,In Unit,1750
29343299.0,5.0,4.0,5238.0,30.321887,-97.788793,1,1,2.0,Central,Forced air,5500.0,Single Family,In Unit,10000
29389994.0,3.0,1.0,816.0,30.280362,-97.704576,1,1,,Other,Forced air,1750.0,Single Family,Contact manager,1800
29427360.0,2.0,2.0,971.0,30.364833,-97.722252,1,1,,Central,Other,1445.0,Single Family,Contact manager,1050
29358354.0,2.0,2.0,1922.0,30.369715000000003,-97.747268,1,1,2.0,Central,Forced air,2800.0,Single Family,In Unit,2650
29348921.0,3.0,2.0,1570.0,30.353340000000003,-97.98807,1,1,4.0,Other,Forced air,2100.0,Townhouse,In Unit,2200
94643074.0,3.0,2.0,1766.0,30.235795,-97.772133,0,1,2.0,Other,Forced air,3150.0,Townhouse,In Unit,2950
2089359072.0,3.0,2.0,1520.0,30.274416,-97.720558,0,0,,Other,Forced air,,Single Family,In Unit,3000
29443458.0,3.0,2.0,1800.0,30.421705,-97.685638,1,1,2.0,Central,Forced air,1800.0,Single Family,Contact manager,1800
2080492497.0,3.0,2.0,1327.0,30.35633,-97.664814,1,1,,Other,Forced air,,Single Family,Contact manager,1650
2086487811.0,2.0,2.0,1000.0,30.162990999999998,-97.744201,1,1,,Other,Forced air,1305.0,Townhouse,Contact manager,1195
124844895.0,3.0,2.0,1950.0,30.355426,-97.622568,0,1,2.0,Central,Forced air,1700.0,Single Family,Contact manager,1695
2080369416.0,3.0,2.0,1366.0,30.259937,-97.798585,1,1,2.0,Central,Forced air,,Multi Family,Contact manager,1900
251033880.0,4.0,3.0,2118.0,30.197069,-97.74894300000001,1,1,1.0,Other,Forced air,1995.0,Single Family,Contact manager,2095
245675382.0,3.0,2.0,1550.0,30.356153000000003,-97.664396,1,1,2.0,Other,Forced air,1700.0,Single Family,In Unit,1895
2080293820.0,1.0,1.0,641.0,30.242962,-97.78013100000001,1,1,,Other,Forced air,,Apartment,In Unit,1880
29509886.0,4.0,2.0,1766.0,30.193436,-97.78564899999999,1,1,2.0,Central,Forced air,1875.0,Single Family,In Unit,1860
29405997.0,3.0,2.0,1602.0,30.311434000000002,-97.755015,0,0,2.0,Central,Forced air,3200.0,Single Family,Contact manager,3200
111971429.0,4.0,2.0,2000.0,,,0,0,2.0,Central,Forced air,3100.0,Single Family,Contact manager,5000
29469728.0,3.0,2.0,1312.0,30.167541999999997,-97.74059,0,0,2.0,Central,Forced air,1562.0,Single Family,Contact manager,1700
2080385629.0,2.0,1.0,1000.0,30.254826,-97.726394,1,1,1.0,Central,Forced air,,Condo,In Unit,2495
83124609.0,1.0,1.0,600.0,30.273159000000003,-97.760139,1,1,1.0,Central,Forced air,1650.0,Condo,In Unit,1700
29394484.0,2.0,1.0,1215.0,30.283046999999996,-97.716513,1,1,1.0,Central,Forced air,2200.0,Single Family,In Unit,2300
2080473228.0,2.0,2.0,1374.0,30.269091999999997,-97.751834,1,1,,Other,Other,,Apartment,In Unit,3846
29346134.0,2.0,2.0,1245.0,30.345503000000004,-97.755871,0,0,2.0,Central,Forced air,2400.0,Condo,In Unit,2500
79981344.0,2.0,2.0,1100.0,30.262031,-97.808675,1,1,1.0,Other,Forced air,2000.0,Apartment,In Unit,1800
2131168302.0,2.0,1.0,838.0,30.332827,-97.691385,0,0,,Central,Forced air,1275.0,Multi Family,Contact manager,1200
2080410715.0,2.0,1.0,936.0,30.353434000000004,-97.72207900000001,1,1,,Other,Other,,Single Family,In Unit,1750
29482227.0,3.0,1.0,1248.0,30.210469,-97.76430400000001,0,1,,Central,Forced air,1700.0,Single Family,In Unit,2000
29396035.0,2.0,1.0,745.0,30.291141999999997,-97.725629,0,0,1.0,Central,Forced air,1335.0,Condo,In Unit,2495
29413978.0,3.0,2.0,1372.0,30.33535,-97.748019,1,1,1.0,Other,Forced air,2295.0,Single Family,In Unit,3600
2083012099.0,2.0,1.0,886.0,30.293719,-97.743714,1,1,,Central,Other,1700.0,Apartment,In Unit,1795
2080634976.0,3.0,2.0,1316.0,30.296515000000003,-97.730722,1,1,1.0,Central,Forced air,,Single Family,In Unit,3100
2080459762.0,1.0,1.0,500.0,30.27313,-97.75435,1,1,,Other,Forced air,,Apartment,Shared,1595
2096977400.0,3.0,2.0,2712.0,30.193436,-97.78564899999999,1,1,1.0,Central,Forced air,1695.0,Multi Family,Contact manager,1525
29358112.0,3.0,3.0,2949.0,30.372506,-97.983447,1,1,2.0,Other,Forced air,3878.0,Single Family,In Unit,3800
29486464.0,3.0,2.0,1563.0,30.213193,-97.850605,1,1,2.0,Other,Forced air,1850.0,Single Family,In Unit,1815
29402120.0,3.0,2.0,1463.0,30.308083,-97.691695,1,1,2.0,Central,Forced air,1950.0,Single Family,Contact manager,1850
2091075768.0,2.0,1.0,780.0,30.26084,-97.72639000000001,0,0,,Central,Forced air,1650.0,Apartment,Contact manager,1750
2094868629.0,2.0,2.0,1100.0,30.367234000000003,-97.976455,1,1,,Central,Other,1450.0,Apartment,In Unit,2573
29507832.0,3.0,2.0,1780.0,30.190775,-97.89471800000001,1,1,2.0,Central,Forced air,2200.0,Single Family,Contact manager,2200
2080269717.0,2.0,2.0,836.0,30.273021000000004,-97.681667,1,1,,Central,Forced air,,Condo,In Unit,1995
2083443863.0,2.0,2.0,2321.0,30.181479,-97.835047,1,1,1.0,Central,Forced air,1388.0,Multi Family,Contact manager,1430
29447305.0,3.0,2.0,1255.0,30.439719,-97.743289,0,0,2.0,Central,Forced air,1650.0,Single Family,Contact manager,1550
2092051035.0,2.0,2.0,1250.0,30.346403000000002,-97.754283,1,1,,Other,Forced air,1850.0,Single Family,In Unit,1625
2122212810.0,2.0,1.0,850.0,30.283741999999997,-97.720662,1,1,,Other,Forced air,1580.0,Apartment,In Unit,1825
2080514764.0,3.0,2.0,1477.0,30.32885,-97.738865,0,0,,Central,Forced air,,Condo,In Unit,2850
29368854.0,2.0,2.0,1815.0,30.420937,-97.944078,1,1,2.0,Other,Forced air,1850.0,Single Family,In Unit,2250
29438993.0,4.0,2.0,3302.0,30.401833,-97.64540799999999,0,0,2.0,Central,Forced air,1912.0,Single Family,Contact manager,2000
29336252.0,2.0,2.0,1350.0,,,1,1,,Other,Forced air,2900.0,Single Family,In Unit,9000
243854190.0,3.0,2.0,1472.0,30.170336,-97.73050699999999,0,0,1.0,Other,Other,1795.0,Single Family,Contact manager,1700
29334293.0,2.0,1.0,1144.0,30.292440999999997,-97.830968,1,1,,Central,Forced air,1745.0,Condo,In Unit,1745
2080269412.0,1.0,1.0,384.0,30.276726,-97.763124,1,1,,Other,Forced air,,Condo,In Unit,1400
241450868.0,4.0,4.0,3200.0,30.315888,-97.989037,1,1,2.0,Central,Other,3000.0,Single Family,In Unit,2995
29366263.0,4.0,2.0,2325.0,30.419141999999997,-97.76469300000001,1,1,2.0,Central,Forced air,2450.0,Single Family,Contact manager,2300
2098395749.0,1.0,1.0,447.0,30.288542,-97.77194200000001,1,1,,Other,Forced air,1090.0,Apartment,Shared,1100
2080523456.0,3.0,3.0,2000.0,30.354816999999997,-97.99719,1,1,,Central,Forced air,,Condo,In Unit,2500
29428565.0,4.0,2.0,1355.0,,,0,1,2.0,Central,Other,1650.0,Single Family,Contact manager,1600
2081785150.0,2.0,1.0,3120.0,,,1,1,,Central,Other,1240.0,Multi Family,Contact manager,995
111371366.0,5.0,2.0,2537.0,30.30658,-97.689369,1,1,2.0,Central,Forced air,1750.0,Single Family,Contact manager,1990
2080367613.0,3.0,2.0,2102.0,30.369037,-97.707964,1,1,1.0,Central,Forced air,,Multi Family,Contact manager,1295
2080330357.0,2.0,1.0,800.0,30.290759,-97.771575,1,1,,Other,Forced air,,Apartment,Shared,1300
2080279734.0,3.0,2.0,1490.0,30.321578999999996,-97.72483299999999,0,0,,Other,Forced air,,Single Family,In Unit,2500
2080417532.0,3.0,3.0,1437.0,30.227636999999998,-97.739001,1,1,,Other,Forced air,,Apartment,In Unit,2400
29401940.0,2.0,1.0,950.0,30.279190999999997,-97.719394,1,1,,Other,Forced air,1839.0,Single Family,In Unit,1800
29491967.0,3.0,2.0,1729.0,30.211066,-97.890429,1,1,2.0,Central,Forced air,2100.0,Single Family,Contact manager,2100
2080405740.0,1.0,1.0,4192.0,30.246610999999998,-97.77476800000001,1,0,,Central,Forced air,,Apartment,Contact manager,800
2090923224.0,2.0,2.0,1200.0,30.345487,-97.755505,0,0,1.0,Central,Forced air,1775.0,Multi Family,In Unit,2250
29438956.0,4.0,2.0,3302.0,,,0,0,2.0,Central,Forced air,1900.0,Single Family,Contact manager,1900
2080546706.0,2.0,1.0,3120.0,30.293815999999996,-97.629467,1,1,,Central,Forced air,,Condo,Contact manager,1250
80105940.0,3.0,2.0,1585.0,30.293302,-97.64243,1,1,2.0,Central,Forced air,1906.0,Single Family,Contact manager,2250
64532261.0,4.0,2.0,2744.0,30.352056,-97.905817,0,0,2.0,Central,Forced air,2500.0,Single Family,Contact manager,2700
2080288155.0,,1.0,500.0,30.315955,-97.71679,0,0,,Other,Forced air,,Apartment,Contact manager,1200
29406221.0,2.0,1.0,1054.0,30.314145,-97.74436,0,0,1.0,Central,Forced air,2200.0,Single Family,Contact manager,2095
29326188.0,4.0,2.0,2341.0,30.262653999999998,-97.801815,0,0,2.0,Central,Forced air,3375.0,Single Family,Contact manager,4100
2092158330.0,3.0,2.0,1472.0,30.171343,-97.73186,1,1,2.0,Central,Forced air,,Single Family,Contact manager,1750
64705134.0,5.0,5.0,3734.0,30.413916999999998,-97.92038000000001,0,0,2.0,Central,,535718.0,Single Family,,544900
2080793109.0,2.0,2.0,1100.0,,,1,1,,Other,Forced air,,Single Family,In Unit,1600
29440816.0,3.0,2.0,1822.0,30.417185999999997,-97.692357,0,1,,Other,Forced air,1850.0,Single Family,In Unit,1850
241933857.0,5.0,4.0,3293.0,30.311514000000003,-97.995522,0,1,3.0,Central,Other,3500.0,Single Family,In Unit,3500
29330765.0,3.0,3.0,2258.0,30.278415999999996,-97.835884,1,1,2.0,Central,Forced air,2995.0,Single Family,Contact manager,4795
29343786.0,3.0,2.0,1386.0,30.328419,-97.872325,1,1,2.0,Other,Forced air,2295.0,Single Family,In Unit,2450
2080448802.0,2.0,2.0,950.0,30.469786,-97.689932,1,1,,Other,Forced air,,Apartment,In Unit,1150
29361562.0,3.0,2.0,2225.0,30.378784000000003,-97.888628,1,1,2.0,Other,Forced air,2195.0,Single Family,In Unit,2200
2080711850.0,2.0,2.0,1264.0,30.526386,-97.839472,1,1,,Other,Forced air,,Townhouse,In Unit,1625
29506396.0,3.0,2.0,1550.0,30.184222,-97.804475,1,1,2.0,Other,Forced air,1750.0,Single Family,In Unit,1725
29359004.0,3.0,3.0,2162.0,30.376678000000002,-97.791444,0,0,2.0,Central,Forced air,2250.0,Single Family,In Unit,2950
80086913.0,4.0,2.0,2373.0,30.349505999999998,-97.91255699999999,0,0,2.0,Central,Forced air,2600.0,Single Family,Shared,2700
2138263729.0,2.0,2.0,975.0,30.246610999999998,-97.77476800000001,0,0,,Other,Other,1770.0,Multi Family,Contact manager,1625
241935531.0,2.0,2.0,849.0,30.281009,-97.715298,0,0,,Central,Forced air,1575.0,Condo,In Unit,1725
29349991.0,3.0,2.0,1485.0,30.352323,-97.761629,1,1,1.0,Central,Forced air,1795.0,Multi Family,Contact manager,2095
29328831.0,4.0,2.0,2001.0,30.278415999999996,-97.835884,1,1,2.0,Other,Forced air,2950.0,Single Family,In Unit,3950
305428498.0,4.0,3.0,2048.0,30.137420000000002,-97.768307,1,1,2.0,Other,Forced air,1900.0,Single Family,Contact manager,1950
2080503389.0,2.0,1.0,660.0,30.313042,-97.713563,1,1,,Central,Forced air,,Townhouse,In Unit,1750
29441242.0,4.0,2.0,2077.0,30.421705,-97.685638,1,1,2.0,Central,Forced air,1990.0,Single Family,Contact manager,2100
70327403.0,3.0,2.0,1736.0,,,1,1,2.0,Central,Forced air,1695.0,Single Family,In Unit,1750
124838648.0,3.0,2.0,2832.0,30.388696000000003,-97.932781,0,1,2.0,Central,Forced air,1800.0,Single Family,Contact manager,3200
2081132043.0,1.0,1.0,650.0,30.32828,-97.732709,0,0,,Other,Other,,Apartment,Contact manager,975
2080435091.0,4.0,2.0,1950.0,30.416055,-97.684211,0,0,,Other,Other,,Single Family,Contact manager,2500
2080770650.0,3.0,3.0,3000.0,30.376026,-97.91561,1,1,,Other,Forced air,,Single Family,In Unit,5200
145654694.0,2.0,2.0,1318.0,30.280346999999995,-97.757491,1,1,2.0,Central,Forced air,2924.0,Condo,In Unit,4000
58317188.0,3.0,1.0,1160.0,30.161325,-97.82597700000001,1,1,1.0,Central,Forced air,1500.0,Single Family,Contact manager,1425
89546753.0,1.0,1.0,600.0,30.362374,-97.728364,0,0,,Central,Forced air,1175.0,Condo,Contact manager,1175
70348203.0,2.0,1.0,1384.0,30.293605,-97.83046999999999,1,1,,Central,Forced air,1800.0,Condo,In Unit,1750
124837346.0,3.0,3.0,1347.0,30.267143,-97.687736,0,0,1.0,Central,Forced air,2400.0,Single Family,Contact manager,2500
58305993.0,3.0,2.0,1603.0,30.414275,-97.724262,0,0,2.0,Other,Forced air,1900.0,Single Family,In Unit,2500
29403347.0,,1.0,375.0,30.30776,-97.728514,0,0,1.0,Other,Forced air,1700.0,Apartment,Shared,1140
29426347.0,2.0,1.0,834.0,30.368305,-97.729611,1,0,2.0,Central,Forced air,1367.0,Condo,Contact manager,1100
2095219165.0,2.0,1.0,1709.0,30.359068,-97.731503,1,1,1.0,Central,Forced air,1395.0,Multi Family,Contact manager,1425
29413971.0,3.0,1.0,1379.0,30.33553,-97.745293,1,1,1.0,Other,Forced air,2100.0,Single Family,In Unit,2300
2080682464.0,3.0,2.0,1841.0,30.3578,-97.6448,0,0,,Other,Other,,Single Family,Contact manager,1825
2081714503.0,2.0,2.0,1000.0,30.288641,-97.722388,0,0,,Other,Other,2000.0,Multi Family,Contact manager,2450
2123207632.0,3.0,2.0,5904.0,30.323988,-97.68490600000001,1,1,2.0,Central,Forced air,1780.0,Multi Family,Contact manager,1550
29445110.0,4.0,3.0,2209.0,30.429446000000002,-97.693506,1,1,2.0,Central,Forced air,1980.0,Single Family,In Unit,2399
29427012.0,3.0,2.0,969.0,,,0,1,2.0,Central,Forced air,1410.0,Single Family,Contact manager,1695
2094997867.0,3.0,1.0,1971.0,30.360091999999998,-97.700194,1,1,1.0,Central,Forced air,1320.0,Multi Family,In Unit,1595
29384761.0,3.0,2.0,1555.0,30.260666999999998,-97.697179,1,1,1.0,Central,Forced air,,Single Family,In Unit,3250
2087552276.0,3.0,2.0,996.0,30.201137,-97.834899,1,1,,Other,Forced air,,Single Family,In Unit,2000
70326320.0,2.0,2.0,1204.0,30.275840999999996,-97.71605100000001,0,0,1.0,Central,Forced air,2500.0,Single Family,In Unit,2800
29482610.0,3.0,2.0,1900.0,30.21755,-97.778604,1,1,,Other,Forced air,2100.0,Single Family,In Unit,2500
251030069.0,2.0,2.0,847.0,30.342297,-97.737951,0,0,1.0,Central,Forced air,1750.0,Condo,In Unit,2395
251035998.0,4.0,3.0,2247.0,30.172528999999997,-97.698025,1,1,2.0,Other,Forced air,1995.0,Single Family,Contact manager,2095
70344093.0,5.0,5.0,4545.0,,,0,1,2.0,Other,Forced air,4600.0,Single Family,In Unit,5600
70343805.0,3.0,2.0,1229.0,30.153863,-97.836562,1,1,1.0,Other,Forced air,1550.0,Single Family,In Unit,1690
145653281.0,3.0,2.0,1284.0,30.342871000000002,-97.719596,0,1,1.0,Central,Forced air,1995.0,Single Family,In Unit,2375
29447643.0,3.0,2.0,1488.0,30.437216999999997,-97.680607,0,0,2.0,Central,Other,1750.0,Single Family,Contact manager,1795
2087104171.0,3.0,2.0,960.0,30.194340000000004,-97.742269,0,0,3.0,Central,Forced air,1650.0,Multi Family,Contact manager,1650
29347293.0,4.0,3.0,2440.0,30.346533,-97.994238,1,1,2.0,Central,Forced air,2400.0,Single Family,In Unit,2400
